original_glszm_SmallAreaHighGrayLevelEmphasis,original_ngtdm_Contrast,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,wavelet-HHH_gldm_GrayLevelVariance,wavelet-HHH_gldm_HighGrayLevelEmphasis,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,status
2.2113479799279094,0.5212278673372353,-1.5698410501727922,2.736203525853128,2.122522508085353,2.290974207585654,2.4765146022657536,1.8561105855760185,0
-0.31888448874921543,-0.19128980202548268,0.7943897814694307,-1.256986649075422,-0.4753470388712111,-0.6790165671977566,-1.4204749468585551,0.2835073405878434,1
-0.1456267840483172,-0.5871329516714353,0.02865810642954316,-0.192514633737491,-1.507504843629782,-1.047230636820518,-0.83175234279611,-0.027607620448227434,1
0.623459832470689,0.5491697367240052,-0.4625051332288487,1.2843060174511995,1.6021549977378946,1.6069630431675508,0.9226354631495969,1.0633354753487518,0
0.39222832987053374,-0.5021430989533338,1.226116760628361,1.1640783788296207,0.7819058742218398,0.5345984537880801,1.406590416607262,0.5936019355385458,1
-1.3377473213688165,-0.40085382242628115,0.5693995300384195,-1.6985998629565249,-1.6543417697611922,-1.5546152830699542,-1.8323724150936405,-1.5954268186529823,1
-1.3439250391677267,-0.5638480605157911,0.7943897814694307,0.0557694620276131,-0.4502557391941221,-0.9198093489367399,-0.6601476946252889,0.2835073405878434,1
-0.7296644630262508,-0.21457469318112696,-1.9593284509773705,-0.4091182805068793,0.7190065699865118,-0.6214662772647522,-2.7846389415835935,-1.5954268186529823,1
2.5377191548298628,1.652873577501544,-0.8819539164840297,1.5516557050783635,1.553072535033816,1.3880911778117333,1.1200588512760106,1.292430337803774,0
-0.27442010365058117,-0.5172782782045025,1.412308857043682,-0.2681021039225989,0.3621398515307364,0.4499886612597037,0.3212637363509338,0.593601935538545,0
-0.34320510548589467,-0.4730369850087782,2.4052116850029535,-1.0624291108023511,-1.4285942640513623,-1.3699443402057214,-0.7246883085265738,-1.111773209298809,1
0.40305466971348036,-0.48002245235547164,-0.9862764075236057,-0.29465892764273927,-0.07844495250804037,0.33855090744533084,0.40874363456981067,0.5475315165162806,1
-1.3543687397336917,-0.40085382242628115,0.27470291193098856,-1.1476583629569441,-0.9058909310576215,-0.470250797076764,-0.9633087999971257,0.593601935538545,1
-0.5002359810079917,-0.40085382242628115,0.02865810642954316,-0.8889403331673478,-0.5621584551647102,-0.6302220644851928,-0.7668526532118461,0.39901828268755163,1
-0.7599526491392112,-0.37989742038620133,1.815883196756231,-0.7767845869445369,-0.5331587496136933,0.5189215593369545,-0.18554351892879248,-0.5231631333567321,1
-0.5918683375324014,-0.37756893127063684,0.27470291193098856,-0.6173951201994478,0.014701662904461442,-0.7494324170159434,-0.47741939731019384,-0.815598683892073,1
0.551634556164373,-0.4939933870488582,-1.3787281644192053,-0.00765680921822194,-0.33890051462428483,0.7936722503359016,0.9110180425410423,0.8120240807393556,0
1.4474656501764507,1.9742050754494345,0.02865810642954316,1.1967427512075521,1.1078288698134284,0.7129627218209872,0.6793815277142273,0.5936019355385458,0
0.6247893365761454,-0.2611444754924155,-1.170671928449878,1.3132030071671306,0.8392774723663123,0.9747998364916928,1.2573339356397844,-0.8155986838920739,0
0.09600899411508813,-0.47070849589321395,-0.3300283329527565,-0.5625824188570215,-0.381184025161866,-0.14261165669972786,0.08096263903185658,0.2835073405878434,1
-0.712868830273349,-0.5056358326266803,1.815883196756231,-0.47907421718211385,-0.3552242651627641,-0.9262926037242794,-0.579956118205455,-0.21071698958888588,1
2.207638460810474,1.322228123091395,-0.9862764075236057,2.1207848774039877,1.878403883487882,1.8675743666465854,1.6935741055931386,1.5906377957891944,0
-0.46973918084701555,-0.21457469318112696,-0.3300283329527565,-0.5743941890866636,-0.7816525229960546,-0.9504919869907145,-0.2748432906621222,-0.21071698958888588,1
0.10990619570443344,-0.4939933870488582,1.3658379459260683,-0.6978256220877729,-0.8957342069364319,0.6764587049756869,0.003440886124780071,0.8860374860738842,1
-1.012310863224673,-0.5638480605157911,-0.3300283329527565,-0.6927161656443878,-0.17924477418026152,0.6859110515707458,-0.5113666224410881,-0.815598683892073,1
-0.20692570303373728,-0.5708335278624842,0.27470291193098856,-0.707316431252557,-0.227540783434854,-0.2659331232145958,-0.0565484957162315,-0.21071698958888588,1
-0.28889487339682646,-0.3228494370548728,0.5693995300384195,-0.25578484428069204,0.44132672497272923,-0.4796324649512819,-0.5747668755730627,-0.815598683892073,1
-0.5412411310409381,-0.5993575195281485,0.27470291193098856,-0.6061836022896246,0.1161280774751638,-0.8642344170019951,-0.603985906774839,0.2835073405878434,0
0.24363071257508734,-0.5172782782045025,-1.14017369548137,-0.15981836569634447,-0.09470916464810776,0.6852320665491216,0.85341715210804,0.16452972658150877,0
-0.16646720378014646,-0.5405631693601468,1.77686040711772,-0.772924065494776,-0.08197258836451735,-0.12127786499784705,-0.1659356894851887,0.6345292957665573,1
-0.00018179177177080538,-0.44742360473756965,0.25210480651755507,-0.17650065148342947,-0.4652273624059925,0.7446224760152215,0.5547812893142361,1.2433284522631916,0
-0.14907535875780234,-0.44742360473756965,0.9631324700426882,0.37528947630089066,-0.36006063775355207,-0.18749999213266014,-0.3080743797071456,-0.815598683892073,1
-0.8996270972381465,-0.10280721563403443,-1.9593284509773705,-0.7841392475328433,-0.6542624633809355,-0.6063492589607763,-0.7059798734994069,0.7727600674740478,0
0.10748780243167082,0.5771116061107783,-1.9593284509773705,0.28960988023694134,1.2067745114579367,0.7038269659428812,-0.8037257386458045,0.7748051145357165,0
-1.2436484335267237,-0.6220602884049017,0.7943897814694307,-0.44306225867393073,-0.6523742407246219,-1.1850718135839007,-0.8601645717192752,-0.815598683892073,1
0.19563669836255093,-0.3519555509994281,0.27470291193098856,-0.5739242125947366,-0.8417648014809317,-0.9406329670046307,-0.49230845645684673,-0.05342959354652699,1
1.3870926711579132,1.8531236414400845,0.02865810642954316,1.6217395331824183,1.5474826237534942,1.6690537470689621,1.1280853638846084,-0.3428040458257652,0
1.8418701285286456,1.9742050754494345,-1.9593284509773705,1.0690393035092831,1.784477193241023,1.1630614297629533,0.4895281309448054,1.403108752126612,0
1.7097460853078423,1.7879259462042802,-0.7403650651722606,2.5130283743375155,2.313850924907263,2.230824300861799,1.7914594607661516,1.8012820007943495,0
-0.9176650345279284,-0.47070849589321395,1.815883196756231,-0.13526516851506376,0.42692009277842546,0.15833763151502586,0.1577467660954394,-1.5954268186529823,1
-0.62058241011293,-0.4939933870488582,-0.3300283329527565,-0.4215376861193128,-1.6057304887546946,-1.603050880469125,-0.3144729248339377,-0.815598683892073,1
-1.6345180662865855,-0.4939933870488582,0.5693995300384195,-0.515138556720853,-0.6003554783338502,-1.3454516885900039,-0.47214679197189063,0.2835073405878434,1
2.109538965125847,3.650717238655822,0.02865810642954316,1.3516361895509885,1.3595553314487712,0.5472230350560693,1.4930393046512769,1.8492858066218623,0
0.9455919299842273,-0.5522056149379689,-0.7063297640026883,1.1681824286952849,1.1161370267500732,1.1730732317380845,0.7567638264004604,0.5600796670847095,0
